work_type_code,work_type_name_ru,family_code,basis_key,label_ru,hint_ru,uom_code,required,derived_flag,formula,sort_order,status,notes,field_kind,expression,read_only_flag,manual_flag,source_config_id,ui_source,default_value,used_in_norms
res_electrica,Электрика (жилые),elec,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
res_electrica,Электрика (жилые),elec,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
res_electrica,Электрика (жилые),elec,points_light,"Свет (точки), шт",Количество точек света,шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
res_electrica,Электрика (жилые),elec,points_outlet,"Розетки, шт",Количество розеток,шт,true,false,,4,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
res_electrica,Электрика (жилые),elec,points_switch,"Выключатели, шт",Количество выключателей,шт,true,false,,5,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_mep_electrica,Электрика офисная,elec,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,1,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_mep_electrica,Электрика офисная,elec,points_light,"Свет (точки), шт",Количество точек света,шт,true,false,,2,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_mep_electrica,Электрика офисная,elec,points_low,"Слаботочные точки, шт",Введите количество по проекту/плану. Если нет — оставьте пустым или 0.,шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_mep_electrica,Электрика офисная,elec,points_panel,"Щиты/панели, шт",Введите количество по проекту/плану. Если нет — оставьте пустым или 0.,шт,true,false,,4,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_mep_electrica,Электрика офисная,elec,points_socket,"Розетки, шт",Введите количество по проекту/плану. Если нет — оставьте пустым или 0.,шт,true,false,,5,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-SWITCH,Электрика: выключатели,elec,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-SWITCH,Электрика: выключатели,elec,points_switch,"Выключатели, шт",Количество выключателей,шт,true,false,,2,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-CABLE,Электрика: кабельные линии/штробы,elec,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-TRAY,Электрика: кабельные лотки,elec,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-TRAY,Электрика: кабельные лотки,elec,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-OUTLET,Электрика: розетки,elec,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-OUTLET,Электрика: розетки,elec,points_outlet,"Розетки, шт",Количество розеток,шт,true,false,,2,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-LIGHT,Электрика: светильники,elec,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC-LIGHT,Электрика: светильники,elec,points_light,"Свет (точки), шт",Количество точек света,шт,true,false,,2,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ELEC,Электромонтаж (общий),elec,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_plumbing,Сантехника (офис/ТЦ),plumb,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,1,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_plumbing,Сантехника (офис/ТЦ),plumb,points_cw,"Холодная вода (точки), шт",Количество сантехнических точек этого типа. Если нет — 0.,шт,true,false,,2,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_plumbing,Сантехника (офис/ТЦ),plumb,points_hw,"Горячая вода (точки), шт",Количество сантехнических точек этого типа. Если нет — 0.,шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
com_plumbing,Сантехника (офис/ТЦ),plumb,points_sw,"Канализация (точки), шт",Количество сантехнических точек этого типа. Если нет — 0.,шт,true,false,,4,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
sanitary,Сантехника (универсальная),plumb,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
sanitary,Сантехника (универсальная),plumb,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
sanitary,Сантехника (универсальная),plumb,points_shower,"Душ/смеситель, шт",Количество душевых/смесителей,шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
sanitary,Сантехника (универсальная),plumb,points_sink,"Раковина, шт",Количество раковин,шт,true,false,,4,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
sanitary,Сантехника (универсальная),plumb,points_wc,"Унитаз, шт",Количество унитазов,шт,true,false,,5,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
sanitary,Сантехника (универсальная),plumb,points_wm,"Стиралка/ПММ, шт",Количество стиралок/ПММ,шт,true,false,,6,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB-SHOWER,Сантехника: душ/смеситель (точка),plumb,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,1,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB-SINK,Сантехника: раковина,plumb,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,1,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB-WM,Сантехника: стиральная/посудомоечная машина,plumb,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,1,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB-TOILET,Сантехника: унитаз,plumb,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,1,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB,Сантехника/трубопроводы,plumb,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB,Сантехника/трубопроводы,plumb,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLMB,Сантехника/трубопроводы,plumb,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-BATH,Санузел / Ванная (комплект),plumb,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-BATH,Санузел / Ванная (комплект),plumb,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-BATH,Санузел / Ванная (комплект),plumb,perimeter_m,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,false,,3,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-BATH,Санузел / Ванная (комплект),plumb,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,4,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
ind_piping,Трубопроводы,plumb,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
ind_piping,Трубопроводы,plumb,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-HVAC,Вентиляция/кондиционирование,hvac,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-HVAC,Вентиляция/кондиционирование,hvac,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
ind_steel,Металлоконструкции,metal,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
ind_steel,Металлоконструкции,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
ind_steel,Металлоконструкции,metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
ind_steel,Металлоконструкции,metal,weight_ton,"Масса, т",Масса по ведомости/проекту (тонны). Если нет — можно оценить.,т,true,false,,4,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-SLIDE,Металлоконструкции: ворота откатные,metal,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-SLIDE,Металлоконструкции: ворота откатные,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-SLIDE,Металлоконструкции: ворота откатные,metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-OVERHEAD,Металлоконструкции: ворота подъемные (секционные),metal,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-OVERHEAD,Металлоконструкции: ворота подъемные (секционные),metal,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-OVERHEAD,Металлоконструкции: ворота подъемные (секционные),metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-SWING,Металлоконструкции: ворота распашные,metal,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-SWING,Металлоконструкции: ворота распашные,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-GATE-SWING,Металлоконструкции: ворота распашные,metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-PRIME,Металлоконструкции: грунтование,metal,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-PRIME,Металлоконструкции: грунтование,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-FENCE-PROF,Металлоконструкции: забор из профлиста,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-FENCE-MESH,Металлоконструкции: забор из сетки,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-STAIR,Металлоконструкции: лестница (металл),metal,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-STAIR,Металлоконструкции: лестница (металл),metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-STAIR,Металлоконструкции: лестница (металл),metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-RAILING,Металлоконструкции: перила/ограждения,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-TRUSS-LIGHT,Металлоконструкции: ферма (облегчённая),metal,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-TRUSS-LIGHT,Металлоконструкции: ферма (облегчённая),metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-TRUSS-LIGHT,Металлоконструкции: ферма (облегчённая),metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-TRUSS-HEAVY,Металлоконструкции: ферма (усиленная),metal,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-TRUSS-HEAVY,Металлоконструкции: ферма (усиленная),metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-TRUSS-HEAVY,Металлоконструкции: ферма (усиленная),metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,3,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-PAINT,Окраска металлоконструкций,metal,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-PAINT,Окраска металлоконструкций,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-CUT,Резка металла,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-WELD-MIG-A4,"Сварка MIG/MAG, катет a=4 мм",metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-WELD-MMA,Сварка ручная дуговая (MMA),metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-DRILL,Сверление отверстий,metal,length_m,"Длина балки, м","Суммарная длина элемента: например, длина ленты фундамента или балки. Можно вводить формулой: 4+3+2.5.",м,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-DRILL,Сверление отверстий,metal,points,Количество точек,"Количество точек/узлов: розетки, выключатели, светильники, сантехнические точки, узлы крепления и т.п. Считаем каждую точку как 1.",шт,true,false,,2,OK,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-SHINGLE,Кровля: гибкая черепица,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-METAL,Кровля: металл (общ.),roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-METAL,Кровля: металл (общ.),roof,perimeter_m,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-MTL,Кровля: металлочерепица,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-ROLLED,Кровля: рулонные материалы,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-SANDWICH,Кровля: сэндвич-панели,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-SLATE,Кровля: шифер,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-CANOPY-HIP,Навес вальмовый (металл),roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
